atc1,atc1_label,atc2,atc2_label,atc3,atc3_label,atc4,atc4_label,atc5,atc5_label,boites,rem,bse
R,SYSTEME RESPIRATOIRE,R05,MEDICAMENTS DU RHUME ET DE LA TOUX,R05C,"EXPECTORANTS, SAUF ASSOCIATIONS AUX ANTITUSSIFS",R05CB,MUCOLYTIQUES,R05CB01,ACETYLCYSTEINE,13245.0,22919.79,27467.24
R,SYSTEME RESPIRATOIRE,R05,MEDICAMENTS DU RHUME ET DE LA TOUX,R05C,"EXPECTORANTS, SAUF ASSOCIATIONS AUX ANTITUSSIFS",R05CB,MUCOLYTIQUES,R05CB13,DORNASE ALFA,6748.0,4528.8099999999995,5082.37
R,SYSTEME RESPIRATOIRE,R05,MEDICAMENTS DU RHUME ET DE LA TOUX,R05D,"ANTITUSSIFS, SAUF ASSOCIATIONS AUX EXPECTORANTS",99999,Non restitué,9999999,Non restitué,1.0,0.32,2.11
R,SYSTEME RESPIRATOIRE,R05,MEDICAMENTS DU RHUME ET DE LA TOUX,R05D,"ANTITUSSIFS, SAUF ASSOCIATIONS AUX EXPECTORANTS",R05DA,ALCALOIDES DE L'OPIUM ET DERIVES,9999999,Non restitué,5055.0,5138.77,10669.0
R,SYSTEME RESPIRATOIRE,R05,MEDICAMENTS DU RHUME ET DE LA TOUX,R05D,"ANTITUSSIFS, SAUF ASSOCIATIONS AUX EXPECTORANTS",R05DA,ALCALOIDES DE L'OPIUM ET DERIVES,R05DA04,CODEINE,15056.0,18361.8,26593.41
R,SYSTEME RESPIRATOIRE,R05,MEDICAMENTS DU RHUME ET DE LA TOUX,R05D,"ANTITUSSIFS, SAUF ASSOCIATIONS AUX EXPECTORANTS",R05DA,ALCALOIDES DE L'OPIUM ET DERIVES,R05DA09,DEXTROMETHORPHANE,73821.0,49285.04,134762.54
R,SYSTEME RESPIRATOIRE,R05,MEDICAMENTS DU RHUME ET DE LA TOUX,R05D,"ANTITUSSIFS, SAUF ASSOCIATIONS AUX EXPECTORANTS",R05DA,ALCALOIDES DE L'OPIUM ET DERIVES,R05DA20,ASSOCIATIONS ANTITUSSIVES,25362.0,24222.39,60067.86
R,SYSTEME RESPIRATOIRE,R06,ANTIHISTAMINIQUES A USAGE SYSTEMIQUE,R06A,ANTIHISTAMINIQUES A USAGE SYSTEMIQUE,99999,Non restitué,9999999,Non restitué,5515.0,5624.92,13066.82
R,SYSTEME RESPIRATOIRE,R06,ANTIHISTAMINIQUES A USAGE SYSTEMIQUE,R06A,ANTIHISTAMINIQUES A USAGE SYSTEMIQUE,R06AD,DERIVES DE LA PHENOTHIAZINE,9999999,Non restitué,5530.0,5147.86,11683.36
R,SYSTEME RESPIRATOIRE,R06,ANTIHISTAMINIQUES A USAGE SYSTEMIQUE,R06A,ANTIHISTAMINIQUES A USAGE SYSTEMIQUE,R06AD,DERIVES DE LA PHENOTHIAZINE,R06AD01,ALIMEMAZINE,704470.0,455708.32,536962.47
R,SYSTEME RESPIRATOIRE,R06,ANTIHISTAMINIQUES A USAGE SYSTEMIQUE,R06A,ANTIHISTAMINIQUES A USAGE SYSTEMIQUE,R06AD,DERIVES DE LA PHENOTHIAZINE,R06AD07,MEQUITAZINE,14303.0,13575.48,34648.12
R,SYSTEME RESPIRATOIRE,R06,ANTIHISTAMINIQUES A USAGE SYSTEMIQUE,R06A,ANTIHISTAMINIQUES A USAGE SYSTEMIQUE,R06AD,DERIVES DE LA PHENOTHIAZINE,R06AD08,OXOMEMAZINE,110688.0,51512.57,221850.07
R,SYSTEME RESPIRATOIRE,R06,ANTIHISTAMINIQUES A USAGE SYSTEMIQUE,R06A,ANTIHISTAMINIQUES A USAGE SYSTEMIQUE,R06AE,DERIVES DE LA PIPERAZINE,9999999,Non restitué,8237.0,9771.98,21248.57
R,SYSTEME RESPIRATOIRE,R06,ANTIHISTAMINIQUES A USAGE SYSTEMIQUE,R06A,ANTIHISTAMINIQUES A USAGE SYSTEMIQUE,R06AE,DERIVES DE LA PIPERAZINE,R06AE05,MECLOZINE,7510.0,6257.44,14451.99
R,SYSTEME RESPIRATOIRE,R06,ANTIHISTAMINIQUES A USAGE SYSTEMIQUE,R06A,ANTIHISTAMINIQUES A USAGE SYSTEMIQUE,R06AE,DERIVES DE LA PIPERAZINE,R06AE07,CETIRIZINE,894308.0,927042.76,1548848.59
R,SYSTEME RESPIRATOIRE,R06,ANTIHISTAMINIQUES A USAGE SYSTEMIQUE,R06A,ANTIHISTAMINIQUES A USAGE SYSTEMIQUE,R06AE,DERIVES DE LA PIPERAZINE,R06AE09,LEVOCETIRIZINE,256608.0,433060.71,813636.56
R,SYSTEME RESPIRATOIRE,R06,ANTIHISTAMINIQUES A USAGE SYSTEMIQUE,R06A,ANTIHISTAMINIQUES A USAGE SYSTEMIQUE,R06AX,AUTRES ANTIHISTAMINIQUES A USAGE SYSTEMIQUE,9999999,Non restitué,25914.0,41731.94,100974.88
R,SYSTEME RESPIRATOIRE,R06,ANTIHISTAMINIQUES A USAGE SYSTEMIQUE,R06A,ANTIHISTAMINIQUES A USAGE SYSTEMIQUE,R06AX,AUTRES ANTIHISTAMINIQUES A USAGE SYSTEMIQUE,R06AX13,LORATADINE,50422.0,61635.909999999996,120258.65
R,SYSTEME RESPIRATOIRE,R06,ANTIHISTAMINIQUES A USAGE SYSTEMIQUE,R06A,ANTIHISTAMINIQUES A USAGE SYSTEMIQUE,R06AX,AUTRES ANTIHISTAMINIQUES A USAGE SYSTEMIQUE,R06AX17,KETOTIFENE,1763.0,5767.56,8703.4
R,SYSTEME RESPIRATOIRE,R06,ANTIHISTAMINIQUES A USAGE SYSTEMIQUE,R06A,ANTIHISTAMINIQUES A USAGE SYSTEMIQUE,R06AX,AUTRES ANTIHISTAMINIQUES A USAGE SYSTEMIQUE,R06AX22,EBASTINE,259173.0,446240.89,952269.59
R,SYSTEME RESPIRATOIRE,R06,ANTIHISTAMINIQUES A USAGE SYSTEMIQUE,R06A,ANTIHISTAMINIQUES A USAGE SYSTEMIQUE,R06AX,AUTRES ANTIHISTAMINIQUES A USAGE SYSTEMIQUE,R06AX25,MIZOLASTINE,6447.0,22649.49,47543.52
R,SYSTEME RESPIRATOIRE,R06,ANTIHISTAMINIQUES A USAGE SYSTEMIQUE,R06A,ANTIHISTAMINIQUES A USAGE SYSTEMIQUE,R06AX,AUTRES ANTIHISTAMINIQUES A USAGE SYSTEMIQUE,R06AX26,FEXOFENADINE,55995.0,63033.02,133097.47
R,SYSTEME RESPIRATOIRE,R06,ANTIHISTAMINIQUES A USAGE SYSTEMIQUE,R06A,ANTIHISTAMINIQUES A USAGE SYSTEMIQUE,R06AX,AUTRES ANTIHISTAMINIQUES A USAGE SYSTEMIQUE,R06AX27,DESLORATADINE,1257104.0,1489549.0,2705056.68
R,SYSTEME RESPIRATOIRE,R06,ANTIHISTAMINIQUES A USAGE SYSTEMIQUE,R06A,ANTIHISTAMINIQUES A USAGE SYSTEMIQUE,R06AX,AUTRES ANTIHISTAMINIQUES A USAGE SYSTEMIQUE,R06AX28,RUPATADINE,27338.0,34765.43,81017.17
R,SYSTEME RESPIRATOIRE,R06,ANTIHISTAMINIQUES A USAGE SYSTEMIQUE,R06A,ANTIHISTAMINIQUES A USAGE SYSTEMIQUE,R06AX,AUTRES ANTIHISTAMINIQUES A USAGE SYSTEMIQUE,R06AX29,BILASTINE,350944.0,465268.81,904605.09
R,SYSTEME RESPIRATOIRE,R07,AUTRES MEDICAMENTS DE L'APPAREIL RESPIRATOIRE,R07A,AUTRES MEDICAMENTS DE L'APPAREIL RESPIRATOIRE,R07AX,AUTRES MEDICAMENTS DU SYSTEME RESPIRATOIRE,9999999,Non restitué,1241.0,0.0,0.0
R,SYSTEME RESPIRATOIRE,R07,AUTRES MEDICAMENTS DE L'APPAREIL RESPIRATOIRE,R07A,AUTRES MEDICAMENTS DE L'APPAREIL RESPIRATOIRE,R07AX,AUTRES MEDICAMENTS DU SYSTEME RESPIRATOIRE,R07AX02,IVACAFTOR,46215.0,0.0,0.0
R,SYSTEME RESPIRATOIRE,R07,AUTRES MEDICAMENTS DE L'APPAREIL RESPIRATOIRE,R07A,AUTRES MEDICAMENTS DE L'APPAREIL RESPIRATOIRE,R07AX,AUTRES MEDICAMENTS DU SYSTEME RESPIRATOIRE,R07AX30,IVACAFTOR + LUMACAFTOR,101.0,0.0,0.0
R,SYSTEME RESPIRATOIRE,R07,AUTRES MEDICAMENTS DE L'APPAREIL RESPIRATOIRE,R07A,AUTRES MEDICAMENTS DE L'APPAREIL RESPIRATOIRE,R07AX,AUTRES MEDICAMENTS DU SYSTEME RESPIRATOIRE,R07AX32,IVACAFTOR + TEZACAFTOR + ELEXACAFTOR,47185.0,0.0,0.0
S,ORGANES SENSORIELS,999,INCONNU,9999,Non restitué,99999,Non restitué,9999999,Non restitué,1846.0,1762.28,5486.0
S,ORGANES SENSORIELS,S01,MEDICAMENTS OPHTALMOLOGIQUES,9999,Non restitué,99999,Non restitué,9999999,Non restitué,22882.0,142953.9,162208.44
S,ORGANES SENSORIELS,S01,MEDICAMENTS OPHTALMOLOGIQUES,S01A,ANTIINFECTIEUX,99999,Non restitué,9999999,Non restitué,5616.0,17876.51,27109.59
S,ORGANES SENSORIELS,S01,MEDICAMENTS OPHTALMOLOGIQUES,S01A,ANTIINFECTIEUX,S01AA,ANTIBIOTIQUES,9999999,Non restitué,5321.0,10160.35,14909.41
S,ORGANES SENSORIELS,S01,MEDICAMENTS OPHTALMOLOGIQUES,S01A,ANTIINFECTIEUX,S01AA,ANTIBIOTIQUES,S01AA12,TOBRAMYCINE,169477.0,187491.69,263486.03
S,ORGANES SENSORIELS,S01,MEDICAMENTS OPHTALMOLOGIQUES,S01A,ANTIINFECTIEUX,S01AA,ANTIBIOTIQUES,S01AA13,FUSIDIQUE ACIDE,5876.0,10734.03,15761.0
S,ORGANES SENSORIELS,S01,MEDICAMENTS OPHTALMOLOGIQUES,S01A,ANTIINFECTIEUX,S01AA,ANTIBIOTIQUES,S01AA16,RIFAMYCINE,50987.0,71539.46,102911.7
S,ORGANES SENSORIELS,S01,MEDICAMENTS OPHTALMOLOGIQUES,S01A,ANTIINFECTIEUX,S01AA,ANTIBIOTIQUES,S01AA26,AZITHROMYCINE,394674.0,362839.86,371390.67
S,ORGANES SENSORIELS,S01,MEDICAMENTS OPHTALMOLOGIQUES,S01A,ANTIINFECTIEUX,S01AD,ANTIVIRAUX,9999999,Non restitué,830.0,6097.67,8808.53
S,ORGANES SENSORIELS,S01,MEDICAMENTS OPHTALMOLOGIQUES,S01A,ANTIINFECTIEUX,S01AD,ANTIVIRAUX,S01AD02,TRIFLURIDINE,24.0,218.7,274.8
S,ORGANES SENSORIELS,S01,MEDICAMENTS OPHTALMOLOGIQUES,S01A,ANTIINFECTIEUX,S01AD,ANTIVIRAUX,S01AD03,ACICLOVIR,16.0,110.38,154.24
S,ORGANES SENSORIELS,S01,MEDICAMENTS OPHTALMOLOGIQUES,S01A,ANTIINFECTIEUX,S01AD,ANTIVIRAUX,S01AD09,GANCICLOVIR,3400.0,25267.07,34388.66
S,ORGANES SENSORIELS,S01,MEDICAMENTS OPHTALMOLOGIQUES,S01A,ANTIINFECTIEUX,S01AE,FLUOROQUINOLONES,9999999,Non restitué,2692.0,5856.83,8512.96
S,ORGANES SENSORIELS,S01,MEDICAMENTS OPHTALMOLOGIQUES,S01A,ANTIINFECTIEUX,S01AE,FLUOROQUINOLONES,S01AE01,OFLOXACINE,52946.0,78339.03,96142.31
S,ORGANES SENSORIELS,S01,MEDICAMENTS OPHTALMOLOGIQUES,S01A,ANTIINFECTIEUX,S01AE,FLUOROQUINOLONES,S01AE02,NORFLOXACINE,1307.0,2612.48,3787.69
S,ORGANES SENSORIELS,S01,MEDICAMENTS OPHTALMOLOGIQUES,S01A,ANTIINFECTIEUX,S01AE,FLUOROQUINOLONES,S01AE03,CIPROFLOXACINE,35376.0,85390.41,108692.08
S,ORGANES SENSORIELS,S01,MEDICAMENTS OPHTALMOLOGIQUES,S01A,ANTIINFECTIEUX,S01AX,AUTRES ANTIINFECTIEUX,9999999,Non restitué,3590.0,2905.3,7017.03
S,ORGANES SENSORIELS,S01,MEDICAMENTS OPHTALMOLOGIQUES,S01A,ANTIINFECTIEUX,S01AX,AUTRES ANTIINFECTIEUX,S01AX,AUTRES ANTIINFECTIEUX,111764.0,82867.83,158094.35
S,ORGANES SENSORIELS,S01,MEDICAMENTS OPHTALMOLOGIQUES,S01A,ANTIINFECTIEUX,S01AX,AUTRES ANTIINFECTIEUX,S01AX07,SODIUM BORATE,1290654.0,568633.61,977362.74
S,ORGANES SENSORIELS,S01,MEDICAMENTS OPHTALMOLOGIQUES,S01A,ANTIINFECTIEUX,S01AX,AUTRES ANTIINFECTIEUX,S01AX16,PICLOXYDINE,7973.0,3940.45,11206.33
S,ORGANES SENSORIELS,S01,MEDICAMENTS OPHTALMOLOGIQUES,S01B,ANTIINFLAMMATOIRES,99999,Non restitué,9999999,Non restitué,2431.0,10439.34,12743.68
S,ORGANES SENSORIELS,S01,MEDICAMENTS OPHTALMOLOGIQUES,S01B,ANTIINFLAMMATOIRES,S01BA,CORTICOIDES NON ASSOCIES,9999999,Non restitué,2437.0,8028.25,9073.81
S,ORGANES SENSORIELS,S01,MEDICAMENTS OPHTALMOLOGIQUES,S01B,ANTIINFLAMMATOIRES,S01BA,CORTICOIDES NON ASSOCIES,S01BA01,DEXAMETHASONE,674050.0,417013.08,448027.97
S,ORGANES SENSORIELS,S01,MEDICAMENTS OPHTALMOLOGIQUES,S01B,ANTIINFLAMMATOIRES,S01BA,CORTICOIDES NON ASSOCIES,S01BA07,FLUOROMETHOLONE,121490.0,72795.34,89290.81
S,ORGANES SENSORIELS,S01,MEDICAMENTS OPHTALMOLOGIQUES,S01B,ANTIINFLAMMATOIRES,S01BA,CORTICOIDES NON ASSOCIES,S01BA15,FLUOCINOLONE,631.0,0.0,0.0
S,ORGANES SENSORIELS,S01,MEDICAMENTS OPHTALMOLOGIQUES,S01B,ANTIINFLAMMATOIRES,S01BC,ANTIINFLAMMATOIRES NON STEROIDIENS,9999999,Non restitué,5580.0,13166.68,18651.37
S,ORGANES SENSORIELS,S01,MEDICAMENTS OPHTALMOLOGIQUES,S01B,ANTIINFLAMMATOIRES,S01BC,ANTIINFLAMMATOIRES NON STEROIDIENS,S01BC01,INDOMETACINE,755797.0,295437.39,339214.18
S,ORGANES SENSORIELS,S01,MEDICAMENTS OPHTALMOLOGIQUES,S01B,ANTIINFLAMMATOIRES,S01BC,ANTIINFLAMMATOIRES NON STEROIDIENS,S01BC03,DICLOFENAC,543.0,1759.42,2514.09
S,ORGANES SENSORIELS,S01,MEDICAMENTS OPHTALMOLOGIQUES,S01B,ANTIINFLAMMATOIRES,S01BC,ANTIINFLAMMATOIRES NON STEROIDIENS,S01BC04,FLURBIPROFENE,315771.0,228274.76,251881.59
S,ORGANES SENSORIELS,S01,MEDICAMENTS OPHTALMOLOGIQUES,S01B,ANTIINFLAMMATOIRES,S01BC,ANTIINFLAMMATOIRES NON STEROIDIENS,S01BC05,KETOROLAC,26372.0,34028.93,44761.78
S,ORGANES SENSORIELS,S01,MEDICAMENTS OPHTALMOLOGIQUES,S01B,ANTIINFLAMMATOIRES,S01BC,ANTIINFLAMMATOIRES NON STEROIDIENS,S01BC11,BROMFENAC SODIUM SESQUIHYDRATE,10635.0,19079.22,24322.16
S,ORGANES SENSORIELS,S01,MEDICAMENTS OPHTALMOLOGIQUES,S01C,ANTIINFLAMMATOIRES ET ANTIINFECTIEUX EN ASSOCIATION,99999,Non restitué,9999999,Non restitué,613.0,1191.8,1744.51
S,ORGANES SENSORIELS,S01,MEDICAMENTS OPHTALMOLOGIQUES,S01C,ANTIINFLAMMATOIRES ET ANTIINFECTIEUX EN ASSOCIATION,S01CA,CORTICOIDES ET ANTIINFECTIEUX EN ASSOCIATION,S01CA01,DEXAMETHASONE ET ANTIINFECTIEUX,974614.0,487069.6,819705.58
S,ORGANES SENSORIELS,S01,MEDICAMENTS OPHTALMOLOGIQUES,S01C,ANTIINFLAMMATOIRES ET ANTIINFECTIEUX EN ASSOCIATION,S01CC,ANTIINFLAMMATOIRES NON STEROIDIENS ET ANTIINFECTIEUX EN ASSOCIATION,S01CC02,INDOMETACINE + ANTI-INFECTIEUX,1807.0,1041.79,1540.74
S,ORGANES SENSORIELS,S01,MEDICAMENTS OPHTALMOLOGIQUES,S01E,ANTIGLAUCOMATEUX ET MYOTIQUES,99999,Non restitué,9999999,Non restitué,12419.0,53098.02,69284.88
S,ORGANES SENSORIELS,S01,MEDICAMENTS OPHTALMOLOGIQUES,S01E,ANTIGLAUCOMATEUX ET MYOTIQUES,S01EA,SYMPATHOMIMETIQUES ANTIGLAUCOMATEUX,9999999,Non restitué,2489.0,10203.89,14321.36
S,ORGANES SENSORIELS,S01,MEDICAMENTS OPHTALMOLOGIQUES,S01E,ANTIGLAUCOMATEUX ET MYOTIQUES,S01EA,SYMPATHOMIMETIQUES ANTIGLAUCOMATEUX,S01EA03,APRACLONIDINE,148485.0,211719.46,243240.55
S,ORGANES SENSORIELS,S01,MEDICAMENTS OPHTALMOLOGIQUES,S01E,ANTIGLAUCOMATEUX ET MYOTIQUES,S01EA,SYMPATHOMIMETIQUES ANTIGLAUCOMATEUX,S01EA05,BRIMONIDINE,89734.0,207467.29,264821.32
S,ORGANES SENSORIELS,S01,MEDICAMENTS OPHTALMOLOGIQUES,S01E,ANTIGLAUCOMATEUX ET MYOTIQUES,S01EB,PARASYMPATHOMIMETIQUES,S01EB01,PILOCARPINE,20933.0,23966.19,33253.01
S,ORGANES SENSORIELS,S01,MEDICAMENTS OPHTALMOLOGIQUES,S01E,ANTIGLAUCOMATEUX ET MYOTIQUES,S01EC,INHIBITEURS DE L'ANHYDRASE CARBONIQUE,9999999,Non restitué,11935.0,48591.08,65084.4
S,ORGANES SENSORIELS,S01,MEDICAMENTS OPHTALMOLOGIQUES,S01E,ANTIGLAUCOMATEUX ET MYOTIQUES,S01EC,INHIBITEURS DE L'ANHYDRASE CARBONIQUE,S01EC01,ACETAZOLAMIDE,211051.0,170486.37,188048.52
S,ORGANES SENSORIELS,S01,MEDICAMENTS OPHTALMOLOGIQUES,S01E,ANTIGLAUCOMATEUX ET MYOTIQUES,S01EC,INHIBITEURS DE L'ANHYDRASE CARBONIQUE,S01EC03,DORZOLAMIDE,45849.0,142203.38,184302.36
S,ORGANES SENSORIELS,S01,MEDICAMENTS OPHTALMOLOGIQUES,S01E,ANTIGLAUCOMATEUX ET MYOTIQUES,S01EC,INHIBITEURS DE L'ANHYDRASE CARBONIQUE,S01EC04,BRINZOLAMIDE,313193.0,544826.69,625005.86
S,ORGANES SENSORIELS,S01,MEDICAMENTS OPHTALMOLOGIQUES,S01E,ANTIGLAUCOMATEUX ET MYOTIQUES,S01EC,INHIBITEURS DE L'ANHYDRASE CARBONIQUE,S01EC54,BRINZOLAMIDE EN ASSOCIATION,100195.0,155918.59,148927.54
S,ORGANES SENSORIELS,S01,MEDICAMENTS OPHTALMOLOGIQUES,S01E,ANTIGLAUCOMATEUX ET MYOTIQUES,S01ED,BETABLOQUANTS,9999999,Non restitué,9044.0,42052.35,56219.1
S,ORGANES SENSORIELS,S01,MEDICAMENTS OPHTALMOLOGIQUES,S01E,ANTIGLAUCOMATEUX ET MYOTIQUES,S01ED,BETABLOQUANTS,S01ED01,TIMOLOL,268602.0,399320.16,461955.9
S,ORGANES SENSORIELS,S01,MEDICAMENTS OPHTALMOLOGIQUES,S01E,ANTIGLAUCOMATEUX ET MYOTIQUES,S01ED,BETABLOQUANTS,S01ED05,CARTEOLOL,112301.0,288927.68,344925.91
S,ORGANES SENSORIELS,S01,MEDICAMENTS OPHTALMOLOGIQUES,S01E,ANTIGLAUCOMATEUX ET MYOTIQUES,S01ED,BETABLOQUANTS,S01ED51,TIMOLOL EN ASSOCIATION,1296034.0,2620881.32,2885999.79
S,ORGANES SENSORIELS,S01,MEDICAMENTS OPHTALMOLOGIQUES,S01E,ANTIGLAUCOMATEUX ET MYOTIQUES,S01EE,Analogues de la prostaglandine,9999999,Non restitué,8769.0,41415.81,55603.83
S,ORGANES SENSORIELS,S01,MEDICAMENTS OPHTALMOLOGIQUES,S01E,ANTIGLAUCOMATEUX ET MYOTIQUES,S01EE,Analogues de la prostaglandine,S01EE01,LATANOPROST,1036236.0,866184.5599999999,987918.61
S,ORGANES SENSORIELS,S01,MEDICAMENTS OPHTALMOLOGIQUES,S01E,ANTIGLAUCOMATEUX ET MYOTIQUES,S01EE,Analogues de la prostaglandine,S01EE03,BIMATOPROST,120470.0,399932.64,487906.51
S,ORGANES SENSORIELS,S01,MEDICAMENTS OPHTALMOLOGIQUES,S01E,ANTIGLAUCOMATEUX ET MYOTIQUES,S01EE,Analogues de la prostaglandine,S01EE04,TRAVOPROST,59024.0,244111.34,322031.87
S,ORGANES SENSORIELS,S01,MEDICAMENTS OPHTALMOLOGIQUES,S01F,MYDRIATIQUES ET CYCLOPLEGIQUES,99999,Non restitué,9999999,Non restitué,781.0,1152.03,1660.71
S,ORGANES SENSORIELS,S01,MEDICAMENTS OPHTALMOLOGIQUES,S01F,MYDRIATIQUES ET CYCLOPLEGIQUES,S01FA,ANTICHOLINERGIQUES,9999999,Non restitué,1636.0,3321.77,4363.82
S,ORGANES SENSORIELS,S01,MEDICAMENTS OPHTALMOLOGIQUES,S01F,MYDRIATIQUES ET CYCLOPLEGIQUES,S01FA,ANTICHOLINERGIQUES,S01FA01,ATROPINE,93356.0,145591.33,188022.31
S,ORGANES SENSORIELS,S01,MEDICAMENTS OPHTALMOLOGIQUES,S01F,MYDRIATIQUES ET CYCLOPLEGIQUES,S01FA,ANTICHOLINERGIQUES,S01FA06,TROPICAMIDE,192941.0,226819.5,274548.85
S,ORGANES SENSORIELS,S01,MEDICAMENTS OPHTALMOLOGIQUES,S01F,MYDRIATIQUES ET CYCLOPLEGIQUES,S01FB,"SYMPATHOMIMETIQUES, ANTIGLAUCOMATEUX EXCLUS",S01FB01,PHENYLEPHRINE,47630.0,55741.35,71241.39
S,ORGANES SENSORIELS,S01,MEDICAMENTS OPHTALMOLOGIQUES,S01G,DECONGESTIONNANTS ET ANTIALLERGIQUES,S01GX,AUTRES ANTIALLERGIQUES,9999999,Non restitué,11373.0,21506.35,54739.57
S,ORGANES SENSORIELS,S01,MEDICAMENTS OPHTALMOLOGIQUES,S01G,DECONGESTIONNANTS ET ANTIALLERGIQUES,S01GX,AUTRES ANTIALLERGIQUES,S01GX01,CROMOGLICIQUE ACIDE,153497.0,223966.3,537774.96
S,ORGANES SENSORIELS,S01,MEDICAMENTS OPHTALMOLOGIQUES,S01G,DECONGESTIONNANTS ET ANTIALLERGIQUES,S01GX,AUTRES ANTIALLERGIQUES,S01GX02,LEVOCABASTINE,115483.0,179859.34,409393.88
S,ORGANES SENSORIELS,S01,MEDICAMENTS OPHTALMOLOGIQUES,S01G,DECONGESTIONNANTS ET ANTIALLERGIQUES,S01GX,AUTRES ANTIALLERGIQUES,S01GX03,SPAGLUMIQUE ACIDE,112505.0,187021.86,388738.54
S,ORGANES SENSORIELS,S01,MEDICAMENTS OPHTALMOLOGIQUES,S01G,DECONGESTIONNANTS ET ANTIALLERGIQUES,S01GX,AUTRES ANTIALLERGIQUES,S01GX07,AZELASTINE,16013.0,31561.19,72662.31
S,ORGANES SENSORIELS,S01,MEDICAMENTS OPHTALMOLOGIQUES,S01G,DECONGESTIONNANTS ET ANTIALLERGIQUES,S01GX,AUTRES ANTIALLERGIQUES,S01GX08,KETOTIFENE,208942.0,332935.53,634738.65
S,ORGANES SENSORIELS,S01,MEDICAMENTS OPHTALMOLOGIQUES,S01G,DECONGESTIONNANTS ET ANTIALLERGIQUES,S01GX,AUTRES ANTIALLERGIQUES,S01GX09,OLOPATADINE,2302.0,5294.05,13303.14
S,ORGANES SENSORIELS,S01,MEDICAMENTS OPHTALMOLOGIQUES,S01G,DECONGESTIONNANTS ET ANTIALLERGIQUES,S01GX,AUTRES ANTIALLERGIQUES,S01GX10,EPINASTINE,25.0,62.6,133.75
S,ORGANES SENSORIELS,S01,MEDICAMENTS OPHTALMOLOGIQUES,S01K,ADJUVANTS EN CHIRURGIE OPHTALMIQUE,S01KA,MEDICAMENTS VISCOELASTIQUES,S01KA02,HYPROMELLOSE,149727.0,215787.27,228570.41
S,ORGANES SENSORIELS,S01,MEDICAMENTS OPHTALMOLOGIQUES,S01L,MEDICAMENTS CONTRE LES TROUBLES OCULOVASCULAIRES,S01LA,MEDICAMENTS CONTRE LA NEOVASCULARISATION,9999999,Non restitué,4609.0,55100.29,55681.25
S,ORGANES SENSORIELS,S01,MEDICAMENTS OPHTALMOLOGIQUES,S01L,MEDICAMENTS CONTRE LES TROUBLES OCULOVASCULAIRES,S01LA,MEDICAMENTS CONTRE LA NEOVASCULARISATION,S01LA01,VERTEPORFIN,139.0,0.0,0.0
S,ORGANES SENSORIELS,S01,MEDICAMENTS OPHTALMOLOGIQUES,S01L,MEDICAMENTS CONTRE LES TROUBLES OCULOVASCULAIRES,S01LA,MEDICAMENTS CONTRE LA NEOVASCULARISATION,S01LA04,RANIBIZUMAB,151145.0,103286.89,104041.24
S,ORGANES SENSORIELS,S01,MEDICAMENTS OPHTALMOLOGIQUES,S01L,MEDICAMENTS CONTRE LES TROUBLES OCULOVASCULAIRES,S01LA,MEDICAMENTS CONTRE LA NEOVASCULARISATION,S01LA05,AFLIBERCEPT,240635.0,57663.9,57663.9
S,ORGANES SENSORIELS,S01,MEDICAMENTS OPHTALMOLOGIQUES,S01L,MEDICAMENTS CONTRE LES TROUBLES OCULOVASCULAIRES,S01LA,MEDICAMENTS CONTRE LA NEOVASCULARISATION,S01LA06,BROLUCIZUMAB,2509.0,2321.5,2321.5
S,ORGANES SENSORIELS,S01,MEDICAMENTS OPHTALMOLOGIQUES,S01L,MEDICAMENTS CONTRE LES TROUBLES OCULOVASCULAIRES,S01LA,MEDICAMENTS CONTRE LA NEOVASCULARISATION,S01LA09,FARICIMAB,93430.0,11242.23,11242.23
S,ORGANES SENSORIELS,S01,MEDICAMENTS OPHTALMOLOGIQUES,S01X,AUTRES MEDICAMENTS OPHTALMOLOGIQUES,S01XA,AUTRES MEDICAMENTS OPHTALMOLOGIQUES,9999999,Non restitué,7033.0,96892.85,95813.43000000001
S,ORGANES SENSORIELS,S01,MEDICAMENTS OPHTALMOLOGIQUES,S01X,AUTRES MEDICAMENTS OPHTALMOLOGIQUES,S01XA,AUTRES MEDICAMENTS OPHTALMOLOGIQUES,S01XA02,RETINOL,325187.0,223006.35,320058.16
S,ORGANES SENSORIELS,S01,MEDICAMENTS OPHTALMOLOGIQUES,S01X,AUTRES MEDICAMENTS OPHTALMOLOGIQUES,S01XA,AUTRES MEDICAMENTS OPHTALMOLOGIQUES,S01XA18,CICLOSPORINE,4955.0,1878.03,361.16
S,ORGANES SENSORIELS,S01,MEDICAMENTS OPHTALMOLOGIQUES,S01X,AUTRES MEDICAMENTS OPHTALMOLOGIQUES,S01XA,AUTRES MEDICAMENTS OPHTALMOLOGIQUES,S01XA20,LARMES ARTIFICIELLES ET DIVERSES AUTRES PREPARATIONS,925888.0,1414376.31,1667151.9
S,ORGANES SENSORIELS,S01,MEDICAMENTS OPHTALMOLOGIQUES,S01X,AUTRES MEDICAMENTS OPHTALMOLOGIQUES,S01XA,AUTRES MEDICAMENTS OPHTALMOLOGIQUES,S01XA21,MERCAPTAMINE,655.0,0.0,0.0
S,ORGANES SENSORIELS,S02,MEDICAMENTS OTOLOGIQUES,9999,Non restitué,99999,Non restitué,9999999,Non restitué,3355.0,2551.31,9255.96
